C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_29_401.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_29_401.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_29_401.jpg,-0.4,1,0,12.80565
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_29_472.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_29_472.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_29_472.jpg,-0.6000001,1,0,13.54968
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_29_541.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_29_541.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_29_541.jpg,0,1,0,14.02584
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_29_612.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_29_612.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_29_612.jpg,0,1,0,14.87415
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_29_679.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_29_679.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_29_679.jpg,0,1,0,15.56601
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_29_751.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_29_751.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_29_751.jpg,-0.15,1,0,16.40718
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_29_821.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_29_821.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_29_821.jpg,-0.3,1,0,16.96807
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_29_892.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_29_892.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_29_892.jpg,0,1,0,17.76713
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_29_961.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_29_961.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_29_961.jpg,0,1,0,18.39767
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_30_031.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_30_031.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_30_031.jpg,0,1,0,19.21348
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_30_100.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_30_100.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_30_100.jpg,0,1,0,19.81246
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_30_167.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_30_167.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_30_167.jpg,-0.2,1,0,20.61159
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_30_237.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_30_237.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_30_237.jpg,-0.35,1,0,21.17029
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_30_304.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_30_304.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_30_304.jpg,-0.5000001,1,0,21.68309
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_30_371.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_30_371.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_30_371.jpg,-0.7,1,0,22.30042
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_30_439.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_30_439.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_30_439.jpg,0,1,0,22.8379
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_30_509.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_30_509.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_30_509.jpg,0,1,0,23.59848
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_30_577.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_30_577.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_30_577.jpg,0,1,0,24.17737
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_30_645.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_30_645.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_30_645.jpg,-0.05,1,0,24.75729
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_30_717.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_30_717.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_30_717.jpg,-0.25,1,0,25.50312
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_30_783.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_30_783.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_30_783.jpg,-0.4,1,0,26.01131
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_30_851.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_30_851.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_30_851.jpg,0,1,0,26.64552
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_30_923.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_30_923.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_30_923.jpg,0,1,0,27.19026
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_30_990.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_30_990.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_30_990.jpg,0,1,0,27.93222
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_31_057.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_31_057.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_31_057.jpg,0,1,0,28.48868
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_31_126.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_31_126.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_31_126.jpg,-0.1,1,0,29.225
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_31_195.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_31_195.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_31_195.jpg,-0.25,1,0,29.74906
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_31_264.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_31_264.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_31_264.jpg,-0.4,1,0,30.15611
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_31_335.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_31_335.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_31_335.jpg,0,1,0,30.18659
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_31_402.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_31_402.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_31_402.jpg,0,1,0,30.18992
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_31_473.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_31_473.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_31_473.jpg,0,1,0,30.19013
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_31_543.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_31_543.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_31_543.jpg,-0.15,1,0,30.18625
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_31_611.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_31_611.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_31_611.jpg,0,1,0,30.1904
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_31_677.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_31_677.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_31_677.jpg,0,1,0,30.19004
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_31_749.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_31_749.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_31_749.jpg,0,1,0,30.19025
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_31_819.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_31_819.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_31_819.jpg,0,1,0,30.19029
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_31_887.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_31_887.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_31_887.jpg,-0.05,1,0,30.1895
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_31_957.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_31_957.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_31_957.jpg,-0.2,1,0,30.18027
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_32_028.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_32_028.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_32_028.jpg,-0.4,1,0,30.15787
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_32_094.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_32_094.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_32_094.jpg,0,1,0,30.18818
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_32_166.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_32_166.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_32_166.jpg,0,1,0,30.18987
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_32_236.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_32_236.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_32_236.jpg,0,1,0,30.19018
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_32_307.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_32_307.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_32_307.jpg,-0.2,1,0,30.18181
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_32_376.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_32_376.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_32_376.jpg,-0.35,1,0,30.1653
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_32_445.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_32_445.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_32_445.jpg,0,1,0,30.1887
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_32_513.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_32_513.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_32_513.jpg,0,1,0,30.18968
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_32_582.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_32_582.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_32_582.jpg,0,1,0,30.19011
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_32_652.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_32_652.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_32_652.jpg,-0.15,1,0,30.18553
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_32_719.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_32_719.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_32_719.jpg,-0.3,1,0,30.17126
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_32_787.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_32_787.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_32_787.jpg,0,1,0,30.18984
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_32_854.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_32_854.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_32_854.jpg,0,1,0,30.19069
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_32_922.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_32_922.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_32_922.jpg,-0.05,1,0,30.19006
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_32_991.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_32_991.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_32_991.jpg,-0.25,1,0,30.17635
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_33_059.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_33_059.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_33_059.jpg,0,1,0,30.19035
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_33_127.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_33_127.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_33_127.jpg,0,1,0,30.19005
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_33_195.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_33_195.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_33_195.jpg,-0.05,1,0,30.19007
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_33_264.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_33_264.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_33_264.jpg,-0.2,1,0,30.18168
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_33_333.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_33_333.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_33_333.jpg,-0.4,1,0,30.15911
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_33_400.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_33_400.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_33_400.jpg,0,1,0,30.1876
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_33_471.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_33_471.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_33_471.jpg,0,1,0,30.18927
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_33_542.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_33_542.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_33_542.jpg,0,1,0,30.19021
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_33_610.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_33_610.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_33_610.jpg,-0.15,1,0,30.18571
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_33_678.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_33_678.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_33_678.jpg,-0.3,1,0,30.17128
C:\Users\Adi\Desktop\Data\IMG\center_2020_10_14_10_20_33_745.jpg,C:\Users\Adi\Desktop\Data\IMG\left_2020_10_14_10_20_33_745.jpg,C:\Users\Adi\Desktop\Data\IMG\right_2020_10_14_10_20_33_745.jpg,0,1,0,30.18896
